Scenario,Year,Portfolio Return (Nominal),Portfolio Return (Real),Nominal Value,Real Value
Scenario 35,1973,0.11124999999999999,0.05712519025875196,1.8250076727124442,1.4422877255389674
Scenario 35,1974,0.05993,-0.025530936839201823,1.9343803825381012,1.405464768714276
Scenario 35,1975,-0.07334,-0.004768553324025371,1.792512925282757,1.398762735019623
Scenario 35,1976,0.14044,0.14261096082556857,2.044253440509467,1.5982416326277715
Scenario 35,1977,0.05586,0.0026208337289908012,2.158445437696326,1.6024303582056396
Scenario 35,1978,-0.0058200000000000005,-0.027125941872981785,2.145883285248933,1.558962925453452
Scenario 35,1979,0.13165000000000002,0.08312595712098014,2.428388819751955,1.6885532107478936
Scenario 35,1980,0.22313000000000002,0.21607675482203215,2.970235217103209,2.0534103088706215
Scenario 35,1981,0.18168000000000004,0.1433768746976294,3.5098675513465203,2.3478218614283852
Scenario 35,1982,-0.04557,-0.06775737448720454,3.3499228870316595,2.1887396163343364
Scenario 35,1983,0.07433000000000001,-0.002201170242407291,3.598922655224723,2.1839218278224832
Scenario 35,1984,0.13377999999999998,0.08996346856373783,4.080386528040687,2.380395010525452
Scenario 35,1985,0.09946000000000002,0.0536272160996647,4.486221772119614,2.508048968157464
Scenario 35,1986,0.06174,0.04759743463246169,4.763201104330278,2.6274256649743517
Scenario 35,1987,0.06441000000000001,0.05334982681840694,5.069998887460192,2.767598369178971
Scenario 35,1988,-0.02348,-0.03572627629110292,4.950955313582627,2.668722385178877
Scenario 35,1989,0.012519999999999995,-0.0318225282080703,5.012941274108682,2.5837968917970136
Scenario 36,1961,-0.05094000000000001,-0.10084320227380394,0.94906,0.899156797726196
Scenario 36,1962,0.17366,0.2181214322781524,1.1138737596,1.095282166288871
Scenario 36,1963,-0.05819,-0.08330737784699249,1.049057445528876,1.0040370810127714
Scenario 36,1964,-0.08698,-0.0698655256723717,0.9578104289167743,0.9338895025532605
Scenario 36,1965,0.10207,0.09778862436497637,1.0555741393963094,1.025213272316836
Scenario 36,1966,0.08045,0.04704913266789412,1.1404950789107424,1.0734486675789565
Scenario 36,1967,0.11705000000000002,0.12198674166331869,1.273990027897245,1.2043951728797444
Scenario 36,1968,0.06411000000000001,0.04879755568697042,1.3556655285857375,1.263166713397462
Scenario 36,1969,0.00939,-0.05690927777258714,1.3683952278991576,1.19128080803164
Scenario 36,1970,-0.013679999999999994,-0.02043897109941395,1.349675581181497,1.1669322540249947
Scenario 36,1971,0.05256,-0.010193718262177853,1.4206145297283965,1.1550368753964158
Scenario 36,1972,0.01782,0.033529650690495405,1.4459298806481564,1.1937648583630989
Scenario 36,1973,0.11124999999999999,0.05712519025875196,1.6067895798702638,1.261958903021303
Scenario 36,1974,0.05993,-0.025530936839201823,1.703084479391889,1.2297399099745976
Scenario 36,1975,-0.07334,-0.004768553324025371,1.5781802636732878,1.2238758296392016
Scenario 36,1976,0.14044,0.14261096082556857,1.7998198999035642,1.398413937635238
Scenario 36,1977,0.05586,0.0026208337289908012,1.9003578395121774,1.4020789480500833
Scenario 36,1978,-0.0058200000000000005,-0.027125941872981785,1.8892977568862164,1.3640462360039454
Scenario 36,1979,0.13165000000000002,0.08312595712098014,2.138023806580287,1.4774338849290436
Scenario 36,1980,0.22313000000000002,0.21607675482203215,2.6150810585425464,1.796673004248619
Scenario 36,1981,0.18168000000000004,0.1433768746976294,3.0901889852585565,2.054274364451387
Scenario 36,1982,-0.04557,-0.06775737448720454,2.949369073200324,1.91508212703979
Scenario 36,1983,0.07433000000000001,-0.002201170242407291,3.168595676411304,1.910866705249984
Scenario 36,1984,0.13377999999999998,0.08996346856373783,3.5924904060016085,2.082774902017234
Scenario 36,1985,0.09946000000000002,0.0536272160996647,3.949799501782529,2.19446832177467
Scenario 36,1986,0.06174,0.04759743463246169,4.193660123022582,2.298919384273348
Scenario 36,1987,0.06441000000000001,0.05334982681840694,4.4637737715464665,2.42156633529381
Scenario 36,1988,-0.02348,-0.03572627629110292,4.358964363390555,2.3350527873418696
Scenario 36,1989,0.012519999999999995,-0.0318225282080703,4.413538597220206,2.26074550414935
Scenario 36,1990,0.03660999999999999,0.023105013817607434,4.575118245264438,2.3129800602608146
Scenario 37,1962,0.17366,0.2181214322781524,1.17366,1.2181214322781524
Scenario 37,1963,-0.05819,-0.08330737784699249,1.1053647246,1.1166429298558367
Scenario 37,1964,-0.08698,-0.0698655256723717,1.009220100854292,1.0386280845731213
Scenario 37,1965,0.10207,0.09778862436497637,1.1122311965484895,1.1401940961903572
Scenario 37,1966,0.08045,0.04704913266789412,1.2017101963108154,1.1938392394891668
Scenario 37,1967,0.11705000000000002,0.12198674166331869,1.3423703747889966,1.3394717983842646
Scenario 37,1968,0.06411000000000001,0.04879755568697042,1.4284297395167194,1.4048347480570471
Scenario 37,1969,0.00939,-0.05690927777258714,1.4418426947707814,1.3248866171552862
Scenario 37,1970,-0.013679999999999994,-0.02043897109941395,1.4221182867063171,1.297807297877249
Scenario 37,1971,0.05256,-0.010193718262177853,1.496864823855601,1.28457781592409
Scenario 37,1972,0.01782,0.033529650690495405,1.5235389550167078,1.327649261376784
Scenario 37,1973,0.11124999999999999,0.05712519025875196,1.6930326637623165,1.4034914780298244
Scenario 37,1974,0.05993,-0.025530936839201823,1.7944961113015923,1.367659025749887
Scenario 37,1975,-0.07334,-0.004768553324025371,1.6628877664987336,1.3611372707565141
Scenario 37,1976,0.14044,0.14261096082556857,1.8964237244258155,1.5552503647545928
Scenario 37,1977,0.05586,0.0026208337289908012,2.0023579536722416,1.559326417367567
Scenario 37,1978,-0.0058200000000000005,-0.027125941872981785,1.990704230381869,1.5170282196090494
Scenario 37,1979,0.13165000000000002,0.08312595712098014,2.252780442311642,1.6431326423435881
Scenario 37,1980,0.22313000000000002,0.21607675482203215,2.755443342404639,1.9981754114433414
Scenario 37,1981,0.18168000000000004,0.1433768746976294,3.256052288852714,2.2846675570337376
Scenario 37,1982,-0.04557,-0.06775737448720454,3.107673986049696,2.129864481793036
Scenario 37,1983,0.07433000000000001,-0.002201170242407291,3.3386673934327695,2.125176287475353
Scenario 37,1984,0.13377999999999998,0.08996346856373783,3.7853143173262054,2.316364517606043
Scenario 37,1985,0.09946000000000002,0.0536272160996647,4.16180167932747,2.440584698157298
Scenario 37,1986,0.06174,0.04759743463246169,4.418751315009148,2.5567502687928263
Scenario 37,1987,0.06441000000000001,0.05334982681840694,4.703363087208888,2.693152452850839
Scenario 37,1988,-0.02348,-0.03572627629110292,4.592928121921223,2.5969361442262286
Scenario 37,1989,0.012519999999999995,-0.0318225282080703,4.650431582007677,2.5142950705220324
Scenario 37,1990,0.03660999999999999,0.023105013817607434,4.820683882224978,2.572387892867986
Scenario 37,1991,0.16036,0.11401689708141327,5.593728749578576,2.8656835785025887
Scenario 38,1963,-0.05819,-0.08330737784699249,0.94181,0.9166926221530075
Scenario 38,1964,-0.08698,-0.0698655256723717,0.8598913662,0.8526474102263029
Scenario 38,1965,0.10207,0.09778862436497637,0.9476604779480339,0.9360266275406927
Scenario 38,1966,0.08045,0.04704913266789412,1.023899763398953,0.9800658685205362
Scenario 38,1967,0.11705000000000002,0.12198674166331869,1.1437472307048007,1.099620910436787
Scenario 38,1968,0.06411000000000001,0.04879755568697042,1.2170728656652856,1.153279723048383
Scenario 38,1969,0.00939,-0.05690927777258714,1.2285011798738827,1.0876474069399302
Scenario 38,1970,-0.013679999999999994,-0.02043897109941395,1.211695283733208,1.0654170130231324
Scenario 38,1971,0.05256,-0.010193718262177853,1.2753819878462254,1.0545564521606434
Scenario 38,1972,0.01782,0.033529650690495405,1.298109294869645,1.089915361634998
Scenario 38,1973,0.11124999999999999,0.05712519025875196,1.4425239539238932,1.1521769840343337
Scenario 38,1974,0.05993,-0.025530936839201823,1.5289744144825521,1.122760826227371
Scenario 38,1975,-0.07334,-0.004768553324025371,1.416839430924402,1.117406881357379
Scenario 38,1976,0.14044,0.14261096082556857,1.6158203606034247,1.2767613503408568
Scenario 38,1977,0.05586,0.0026208337289908012,1.706080085946732,1.280107529551702
Scenario 38,1978,-0.0058200000000000005,-0.027125941872981785,1.696150699846522,1.245383407113916
Scenario 38,1979,0.13165000000000002,0.08312595712098014,1.9194489394813166,1.3489070948128477
Scenario 38,1980,0.22313000000000002,0.21607675482203215,2.347735581347783,1.640374562416423
Scenario 38,1981,0.18168000000000004,0.1433768746976294,2.7742721817670484,1.8755663405091811
Scenario 38,1982,-0.04557,-0.06775737448720454,2.647848598443924,1.7484828895997049
Scenario 38,1983,0.07433000000000001,-0.002201170242407291,2.8446631847662607,1.7446341810937598
Scenario 38,1984,0.13377999999999998,0.08996346856373783,3.225222225624291,1.9015875233998107
Scenario 38,1985,0.09946000000000002,0.0536272160996647,3.546002828184883,2.0035643684495987
Scenario 38,1986,0.06174,0.04759743463246169,3.764933042797017,2.098928892508808
Scenario 38,1987,0.06441000000000001,0.05334982681840694,4.007432380083573,2.2109063854283035
Scenario 38,1988,-0.02348,-0.03572627629110292,3.913337867799211,2.1319189330487283
Scenario 38,1989,0.012519999999999995,-0.0318225282080703,3.9623328579040575,2.064075882664466
Scenario 38,1990,0.03660999999999999,0.023105013817607434,4.107393863831925,2.1117663844540187
Scenario 38,1991,0.16036,0.11401689708141327,4.766055543836013,2.3525434349703005
Scenario 38,1992,0.07218999999999999,-0.036666666666666625,5.110117093545535,2.2662835090213895
Scenario 39,1964,-0.08698,-0.0698655256723717,0.9130199999999999,0.9301344743276283
Scenario 39,1965,0.10207,0.09778862436497637,1.0062119513999999,1.0210910450465676
Scenario 39,1966,0.08045,0.04704913266789412,1.0871617028901297,1.0691324930909623
Scenario 39,1967,0.11705000000000002,0.12198674166331869,1.2144139802134195,1.1995524823295094
Scenario 39,1968,0.06411000000000001,0.04879755568697042,1.292270060484902,1.2580877113854272
Scenario 39,1969,0.00939,-0.05690927777258714,1.3044044763528553,1.1864908483559156
Scenario 39,1970,-0.013679999999999994,-0.02043897109941395,1.2865602231163482,1.1622401961966498
Scenario 39,1971,0.05256,-0.010193718262177853,1.3541818284433433,1.1503926470836427
Scenario 39,1972,0.01782,0.033529650690495405,1.3783133486262036,1.1889649106972717
Scenario 39,1973,0.11124999999999999,0.05712519025875196,1.5316507086608688,1.2568847574318334
Scenario 39,1974,0.05993,-0.025530936839201823,1.6234425356309148,1.2247953120756858
Scenario 39,1975,-0.07334,-0.004768553324025371,1.5043792600677435,1.2189548103190366
Scenario 39,1976,0.14044,0.14261096082556857,1.7156542833516573,1.3927911270215831
Scenario 39,1977,0.05586,0.0026208337289908012,1.8114907316196809,1.3964414009847204
Scenario 39,1978,-0.0058200000000000005,-0.027125941872981785,1.8009478555616543,1.3585616127125837
Scenario 39,1979,0.13165000000000002,0.08312595712098014,2.038042640746346,1.4714933470771396
Scenario 39,1980,0.22313000000000002,0.21607675482203215,2.4927910951760786,1.7894488542557783
Scenario 39,1981,0.18168000000000004,0.1433768746976294,2.9456813813476685,2.0460144384102255
Scenario 39,1982,-0.04557,-0.06775737448720454,2.8114466807996554,1.9073818719006363
Scenario 39,1983,0.07433000000000001,-0.002201170242407291,3.0204215125834937,1.9031833996833016
Scenario 39,1984,0.13377999999999998,0.08996346856373783,3.4244935025369134,2.074400379631738
Scenario 39,1985,0.09946000000000002,0.0536272160996647,3.7650936262992354,2.1856446970674757
Scenario 39,1986,0.06174,0.04759743463246169,3.9975505067869497,2.2896757776659316
Scenario 39,1987,0.06441000000000001,0.05334982681840694,4.255032734929097,2.4118295838747104
Scenario 39,1988,-0.02348,-0.03572627629110292,4.155124566312962,2.3256638937941467
Scenario 39,1989,0.012519999999999995,-0.0318225282080703,4.2071467258832005,2.251655388931392
Scenario 39,1990,0.03660999999999999,0.023105013817607434,4.361170367517785,2.303679917805142
Scenario 39,1991,0.16036,0.11401689708141327,5.060527647652937,2.5663383539020495
Scenario 39,1992,0.07218999999999999,-0.036666666666666625,5.425847138537002,2.472239280925641
Scenario 39,1993,0.13228,0.06337340345604803,6.143578198022677,2.6289134983156317
Scenario 40,1965,0.10207,0.09778862436497637,1.1020699999999999,1.0977886243649764
Scenario 40,1966,0.08045,0.04704913266789412,1.1907315314999998,1.149438626994029
Scenario 40,1967,0.11705000000000002,0.12198674166331869,1.3301066572620748,1.2896548998429895
Scenario 40,1968,0.06411000000000001,0.04879755568697042,1.4153797950591465,1.352586906635052
Scenario 40,1969,0.00939,-0.05690927777258714,1.4286702113347518,1.2756121626537935
Scenario 40,1970,-0.013679999999999994,-0.02043897109941395,1.4091260028436923,1.2495399625272516
Scenario 40,1971,0.05256,-0.010193718262177853,1.4831896655531567,1.2368025041919166
Scenario 40,1972,0.01782,0.033529650690495405,1.5096201053933138,1.2782720601306015
Scenario 40,1973,0.11124999999999999,0.05712519025875196,1.67756534211832,1.351293594768009
Scenario 40,1974,0.05993,-0.025530936839201823,1.778101833071471,1.316793803348769
Scenario 40,1975,-0.07334,-0.004768553324025371,1.6476958446340095,1.310514601880754
Scenario 40,1976,0.14044,0.14261096082556857,1.8790982490544097,1.497408348430906
Scenario 40,1977,0.05586,0.0026208337289908012,1.984064677246589,1.5013328067365461
Scenario 40,1978,-0.0058200000000000005,-0.027125941872981785,1.9725174208250138,1.46060774028901
Scenario 40,1979,0.13165000000000002,0.08312595712098014,2.232199339276627,1.582022156678846
Scenario 40,1980,0.22313000000000002,0.21607675482203215,2.730269977849421,1.9238603703505635
Scenario 40,1981,0.18168000000000004,0.1433768746976294,3.2263054274251037,2.199697457606051
Scenario 40,1982,-0.04557,-0.06775737448720454,3.079282689097342,2.050651733212486
Scenario 40,1983,0.07433000000000001,-0.002201170242407291,3.3081657713779475,2.0461378996397976
Scenario 40,1984,0.13377999999999998,0.08996346856373783,3.7507321882728895,2.2302155622511153
Scenario 40,1985,0.09946000000000002,0.0536272160996647,4.1237800117185115,2.349815814156791
Scenario 40,1986,0.06174,0.04759743463246169,4.378382189642012,2.4616610187694437
Scenario 40,1987,0.06441000000000001,0.05334982681840694,4.660393786476854,2.592990207806417
Scenario 40,1988,-0.02348,-0.03572627629110292,4.550967740370378,2.5003523232222005
Scenario 40,1989,0.012519999999999995,-0.0318225282080703,4.607945856479816,2.420784790886348
Scenario 40,1990,0.03660999999999999,0.023105013817607434,4.776642754285542,2.476717056929231
Scenario 40,1991,0.16036,0.11401689708141327,5.5426251863627725,2.759104650708912
Scenario 40,1992,0.07218999999999999,-0.036666666666666625,5.942747298566301,2.6579374801829188
Scenario 40,1993,0.13228,0.06337340345604803,6.728853911220651,2.8263800244755024
Scenario 40,1994,0.17949,0.15977384464110123,7.936615899745645,3.2779616274027634
Scenario 41,1966,0.08045,0.04704913266789412,1.08045,1.0470491326678941
Scenario 41,1967,0.11705000000000002,0.12198674166331869,1.2069166725,1.1747752447234545
Scenario 41,1968,0.06411000000000001,0.04879755568697042,1.2842921003739751,1.2321014051475216
Scenario 41,1969,0.00939,-0.05690927777258714,1.2963516031964868,1.1619834040379864
Scenario 41,1970,-0.013679999999999994,-0.02043897109941395,1.2786175132647588,1.1382336588248554
Scenario 41,1971,0.05256,-0.010193718262177853,1.3458216497619544,1.1266308255902668
Scenario 41,1972,0.01782,0.033529650690495405,1.3698041915607124,1.164406363629453
Scenario 41,1973,0.11124999999999999,0.05712519025875196,1.5221949078718418,1.2309232986902872
Scenario 41,1974,0.05993,-0.025530936839201823,1.6134200487006012,1.1994966736975234
Scenario 41,1975,-0.07334,-0.004768553324025371,1.4950918223288991,1.1937768098470058
Scenario 41,1976,0.14044,0.14261096082556857,1.7050625178567695,1.3640224677105695
Scenario 41,1977,0.05586,0.0026208337289908012,1.8003073101042488,1.3675973438010465
Scenario 41,1978,-0.0058200000000000005,-0.027125941872981785,1.789829521559442,1.330499977747455
Scenario 41,1979,0.13165000000000002,0.08312595712098014,2.0254605780727424,1.441099061847155
Scenario 41,1980,0.22313000000000002,0.21607675482203215,2.4774015968581136,1.7524870705081634
Scenario 41,1981,0.18168000000000004,0.1433768746976294,2.927495918975296,2.0037531896256278
Scenario 41,1982,-0.04557,-0.06775737448720454,2.7940899299475914,1.8679841343762336
Scenario 41,1983,0.07433000000000001,-0.002201170242407291,3.001774634440596,1.8638723832863557
Scenario 41,1984,0.13377999999999998,0.08996346856373783,3.403352045036059,2.031552807846957
Scenario 41,1985,0.09946000000000002,0.0536272160996647,3.7418494394353456,2.1404993292912464
Scenario 41,1986,0.06174,0.04759743463246169,3.9728712238260835,2.2423816061980144
Scenario 41,1987,0.06441000000000001,0.05334982681840694,4.228763859352722,2.3620122765494598
Scenario 41,1988,-0.02348,-0.03572627629110292,4.12947248393512,2.277626373354477
Scenario 41,1989,0.012519999999999995,-0.0318225282080703,4.181173479433988,2.205146543840959
Scenario 41,1990,0.03660999999999999,0.023105013817607434,4.334246240516066,2.2560964852062537
Scenario 41,1991,0.16036,0.11401689708141327,5.029285967645222,2.5133296059657533
Scenario 41,1992,0.07218999999999999,-0.036666666666666625,5.392350121649531,2.4211741870803425
Scenario 41,1993,0.13228,0.06337340345604803,6.1056501957413305,2.5746122356755543
Scenario 41,1994,0.17949,0.15977384464110123,7.201553349374941,2.9859679310294585
Scenario 41,1995,-0.0166,-0.08775510204081638,7.082007563775317,2.7239340105513627
Scenario 42,1967,0.11705000000000002,0.12198674166331869,1.11705,1.1219867416633187
Scenario 42,1968,0.06411000000000001,0.04879755568697042,1.1886640755000002,1.1767369521696769
Scenario 42,1969,0.00939,-0.05690927777258714,1.1998256311689453,1.1097697020933852
Scenario 42,1970,-0.013679999999999994,-0.02043897109941395,1.183412016534554,1.0870871512252933
Scenario 42,1971,0.05256,-0.010193718262177853,1.24561215212361,1.0760056910792692
Scenario 42,1972,0.01782,0.033529650690495405,1.2678089606744527,1.1120837860421422
Scenario 42,1973,0.11124999999999999,0.05712519025875196,1.4088527075494857,1.1756117839034728
Scenario 42,1974,0.05993,-0.025530936839201823,1.4932852503129264,1.1455973137012119
Scenario 42,1975,-0.07334,-0.004768553324025371,1.3837677100549763,1.1401344718229673
Scenario 42,1976,0.14044,0.14261096082556857,1.5781040472550971,1.3027301443199928
Scenario 42,1977,0.05586,0.0026208337289908012,1.6662569393347668,1.3061443834219997
Scenario 42,1978,-0.0058200000000000005,-0.027125941872981785,1.6565593239478384,1.270713986799573
Scenario 42,1979,0.13165000000000002,0.08312595712098014,1.8746453589455714,1.376343303179304
Scenario 42,1980,0.22313000000000002,0.21607675482203215,2.292934977887097,1.6737390976513242
Scenario 42,1981,0.18168000000000004,0.1433768746976294,2.7095154046696246,1.9137145785318015
Scenario 42,1982,-0.04557,-0.06775737448720454,2.5860427876788297,1.7840463031725995
Scenario 42,1983,0.07433000000000001,-0.002201170242407291,2.778263348086997,1.7801193135389792
Scenario 42,1984,0.13377999999999998,0.08996346856373783,3.1499394187940752,1.9402650214422457
Scenario 42,1985,0.09946000000000002,0.0536272160996647,3.4632323933873344,2.0443160330377497
Scenario 42,1986,0.06174,0.04759743463246169,3.677052361355068,2.1416202317883575
Scenario 42,1987,0.06441000000000001,0.05334982681840694,3.913891303949948,2.2558753002650627
Scenario 42,1988,-0.02348,-0.03572627629110292,3.8219931361332034,2.1752812760095184
Scenario 42,1989,0.012519999999999995,-0.0318225282080703,3.8698444901975915,2.106058326243218
Scenario 42,1990,0.03660999999999999,0.023105013817607434,4.011519496983725,2.154718832971755
Scenario 42,1991,0.16036,0.11401689708141327,4.654806763520035,2.4003931883900784
Scenario 42,1992,0.07218999999999999,-0.036666666666666625,4.9908372637785465,2.312378771482442
Scenario 42,1993,0.13228,0.06337340345604803,5.651025217031172,2.4589220843107995
Scenario 42,1994,0.17949,0.15977384464110123,6.665327733236097,2.851793519394046
Scenario 42,1995,-0.0166,-0.08775510204081638,6.554683292864378,2.6015340881002826
Scenario 42,1996,0.07175000000000001,0.05726546315477954,7.0249818191273965,2.7505121425682924
Scenario 43,1968,0.06411000000000001,0.04879755568697042,1.0641100000000001,1.0487975556869704
Scenario 43,1969,0.00939,-0.05690927777258714,1.0741019929000002,0.9891112442631702
Scenario 43,1970,-0.013679999999999994,-0.02043897109941395,1.059408277637128,0.9688948281275699
Scenario 43,1971,0.05256,-0.010193718262177853,1.1150907767097356,0.9590181872239562
Scenario 43,1972,0.01782,0.033529650690495405,1.134961694350703,0.9911737320474076
Scenario 43,1973,0.11124999999999999,0.05712519025875196,1.2612261828472189,1.047794720070093
Scenario 43,1974,0.05993,-0.025530936839201823,1.3368114679852527,1.0210435392515342
Scenario 43,1975,-0.07334,-0.004768553324025371,1.2387697149232144,1.0161746386884618
Scenario 43,1976,0.14044,0.14261096082556857,1.4127425336870305,1.1610922802783983
Scenario 43,1977,0.05586,0.0026208337289908012,1.4916583316187881,1.1641353100890228
Scenario 43,1978,-0.0058200000000000005,-0.027125941872981785,1.4829768801287668,1.1325570433352623
Scenario 43,1979,0.13165000000000002,0.08312595712098014,1.6782107863977191,1.2267019315566134
Scenario 43,1980,0.22313000000000002,0.21607675482203215,2.0526699591666424,1.491763704061285
Scenario 43,1981,0.18168000000000004,0.1433768746976294,2.425599037348038,1.7056481217369512
Scenario 43,1982,-0.04557,-0.06775737448720454,2.315064489216088,1.5900778832090237
Scenario 43,1983,0.07433000000000001,-0.002201170242407291,2.4871432326995198,1.586577851089394
Scenario 43,1984,0.13377999999999998,0.08996346856373783,2.8198732543700618,1.7293118977197974
Scenario 43,1985,0.09946000000000002,0.0536272160996647,3.1003378482497084,1.8220500805625384
Scenario 43,1986,0.06174,0.04759743463246169,3.291752707000645,1.9087749901691853
Scenario 43,1987,0.06441000000000001,0.05334982681840694,3.5037744988585566,2.0106078053300176
Scenario 43,1988,-0.02348,-0.03572627629110292,3.421505873625358,1.9387762753637494
Scenario 43,1989,0.012519999999999995,-0.0318225282080703,3.464343127163148,1.8770795126518491
Scenario 43,1990,0.03660999999999999,0.023105013817607434,3.591172729048591,1.920449460728418
Scenario 43,1991,0.16036,0.11401689708141327,4.167053187878824,2.1394131492423454
Scenario 43,1992,0.07218999999999999,-0.036666666666666625,4.467872757511796,2.0609680004367927
Scenario 43,1993,0.13228,0.06337340345604803,5.058882965875457,2.1915785570384783
Scenario 43,1994,0.17949,0.15977384464110123,5.966901869420442,2.541735488929513
Scenario 43,1995,-0.0166,-0.08775510204081638,5.8678512983880635,2.318685231737739
Scenario 43,1996,0.07175000000000001,0.05726546315477954,6.288869629047407,2.451465815443348
Scenario 43,1997,0.17039000000000004,0.23393779652082247,7.360430125140795,3.0249563265542863
Scenario 44,1969,0.00939,-0.05690927777258714,1.00939,0.9430907222274129
Scenario 44,1970,-0.013679999999999994,-0.02043897109941395,0.9955815447999999,0.9238149182116814
Scenario 44,1971,0.05256,-0.010193718262177853,1.047909310794688,0.9143978092090346
Scenario 44,1972,0.01782,0.033529650690495405,1.0665830547130493,0.9450572483439678
Scenario 44,1973,0.11124999999999999,0.05712519025875196,1.185240419549876,0.9990438234610295
Scenario 44,1974,0.05993,-0.025530936839201823,1.2562718778935,0.9735372987046512
Scenario 44,1975,-0.07334,-0.004768553324025371,1.1641368983687908,0.9688949341828504
Scenario 44,1976,0.14044,0.14261096082556857,1.3276282843757037,1.1070699716856927
Scenario 44,1977,0.05586,0.0026208337289908012,1.4017896003409305,1.1099714180078395
Scenario 44,1978,-0.0058200000000000005,-0.027125941872981785,1.3936311848669463,1.0798623978422877
Scenario 44,1979,0.13165000000000002,0.08312595712098014,1.5771027303546798,1.1696269932218846
Scenario 44,1980,0.22313000000000002,0.21607675482203215,1.9290016625787196,1.4223561982695203
Scenario 44,1981,0.18168000000000004,0.1433768746976294,2.2794626846360218,1.6262891846842058
Scenario 44,1982,-0.04557,-0.06775737448720454,2.175587570097158,1.5160960993730674
Scenario 44,1983,0.07433000000000001,-0.002201170242407291,2.33729899418248,1.5127589137544977
Scenario 44,1984,0.13377999999999998,0.08996346856373783,2.6499828536242123,1.6488519527365646
Scenario 44,1985,0.09946000000000002,0.0536272160996647,2.9135501482456765,1.7372752927223225
Scenario 44,1986,0.06174,0.04759743463246169,3.0934327343983643,1.819965139906264
Scenario 44,1987,0.06441000000000001,0.05334982681840694,3.292680736820963,1.9170599649358009
Scenario 44,1988,-0.02348,-0.03572627629110292,3.2153685931204072,1.8485705509618924
Scenario 44,1989,0.012519999999999995,-0.0318225282080703,3.255625007906275,1.7897443624592995
Scenario 44,1990,0.03660999999999999,0.023105013817607434,3.374813439445724,1.8310964306839066
Scenario 44,1991,0.16036,0.11401689708141327,3.9159985225952405,2.0398723639673366
Scenario 44,1992,0.07218999999999999,-0.036666666666666625,4.198694455941391,1.965077043955201
Scenario 44,1993,0.13228,0.06337340345604803,4.754097758573318,2.0896106642839922
Scenario 44,1994,0.17949,0.15977384464110123,5.607410765259642,2.423475793919691
Scenario 44,1995,-0.0166,-0.08775510204081638,5.514327746556332,2.21080342833082
Scenario 44,1996,0.07175000000000001,0.05726546315477954,5.909980762371749,2.337406110598359
Scenario 44,1997,0.17039000000000004,0.23393779652082247,6.916982384472272,2.884213745686045
Scenario 44,1998,0.0883,0.09962614933818337,7.527751929021174,3.171556855037004
Scenario 45,1970,-0.013679999999999994,-0.02043897109941395,0.98632,0.979561028900586
Scenario 45,1971,0.05256,-0.010193718262177853,1.0381609792,0.9695756597513644
Scenario 45,1972,0.01782,0.033529650690495405,1.056661007849344,1.0020851929408343
Scenario 45,1973,0.11124999999999999,0.05712519025875196,1.1742145449725836,1.0593295002430576
Scenario 45,1974,0.05993,-0.025530936839201823,1.2445852226527905,1.032283825680449
Scenario 45,1975,-0.07334,-0.004768553324025371,1.1533073424234348,1.0273613252121627
Scenario 45,1976,0.14044,0.14261096082556857,1.315277825593382,1.1738743109156986
Scenario 45,1977,0.05586,0.0026208337289908012,1.3887492449310284,1.1769508403033424
Scenario 45,1978,-0.0058200000000000005,-0.027125941872981785,1.3806667243255297,1.1450249402219168
Scenario 45,1979,0.13165000000000002,0.08312595712098014,1.5624314985829857,1.2402062343052567
Scenario 45,1980,0.22313000000000002,0.21607675482203215,1.9110568388618074,1.5081859727239895
Scenario 45,1981,0.18168000000000004,0.1433768746976294,2.258257645346221,1.7244249639559592
Scenario 45,1982,-0.04557,-0.06775737448720454,2.1553488444477935,1.607582455898111
Scenario 45,1983,0.07433000000000001,-0.002201170242407291,2.315555924055598,1.6040438932339722
Scenario 45,1984,0.13377999999999998,0.08996346856373783,2.625330995575756,1.7483492455977823
Scenario 45,1985,0.09946000000000002,0.0536272160996647,2.886446416395721,1.8421083484091403
Scenario 45,1986,0.06174,0.04759743463246169,3.0646556181439926,1.9297879801084563
Scenario 45,1987,0.06441000000000001,0.05334982681840694,3.2620500865086473,2.032741834643486
Scenario 45,1988,-0.02348,-0.03572627629110292,3.1854571504774243,1.9601195382305294
Scenario 45,1989,0.012519999999999995,-0.0318225282080703,3.225339074001402,1.8977435789339987
Scenario 45,1990,0.03660999999999999,0.023105013817607434,3.3434187375005933,1.9415909705475445
Scenario 45,1991,0.16036,0.11401689708141327,3.8795693662461885,2.1629651484106653
Scenario 45,1992,0.07218999999999999,-0.036666666666666625,4.159635478795501,2.0836564263022743
Scenario 45,1993,0.13228,0.06337340345604803,4.70987205993057,2.2157048256701155
Scenario 45,1994,0.17949,0.15977384464110123,5.555246995967507,2.5697165042572707
Scenario 45,1995,-0.0166,-0.08775510204081638,5.463029895834446,2.344210770210204
Scenario 45,1996,0.07175000000000001,0.05726546315477954,5.8550022908605674,2.478453085698714
Scenario 45,1997,0.17039000000000004,0.23393779652082247,6.8526361312003,3.058256939347304
Scenario 45,1998,0.0883,0.09962614933818337,7.457723901585287,3.362939301901254
Scenario 45,1999,0.1441,0.197759631490787,8.532381915803725,4.02799293897113
Scenario 46,1971,0.05256,-0.010193718262177853,1.05256,0.9898062817378221
